Region,Participant_IMD,Contact_IMD,Participant_age_group,Contact_age_group,mean,lower,upper
South East,3,4,35-39,40-44,0.17909309354108677,0.05991174125073201,0.3455015917085638
South West,3,4,35-39,40-44,0.11727878040883565,0,0.2693566102495742
West Midlands,3,4,35-39,40-44,0.09887439739973769,0,0.24640831805777672
Yorkshire and the Humber,3,4,35-39,40-44,0.14387593301735394,0,0.3606118003637814
East Midlands,3,4,35-39,45-49,0.07234345692883272,0,0.21689837120924843
East of England,3,4,35-39,45-49,0.09916079753150693,0,0.2469181719455825
Greater London,3,4,35-39,45-49,0.06990452054440534,0.011822002493197533,0.15648906939093418
North East,3,4,35-39,45-49,0.010318122218160326,0,0.100000001659903
North West,3,4,35-39,45-49,0.06692924935648645,0,0.15656836572399777
South East,3,4,35-39,45-49,0.15035693074721318,0.03999997978877888,0.3072249508344577
South West,3,4,35-39,45-49,0.0997720992666112,0,0.22124771103891844
West Midlands,3,4,35-39,45-49,0.10898187105074134,0,0.2892937860730547
Yorkshire and the Humber,3,4,35-39,45-49,0.08519888673477764,0,0.23269542398367446
East Midlands,3,4,35-39,50-54,0.05405674367194441,0,0.16291739509546352
East of England,3,4,35-39,50-54,0.07386521561898471,0,0.19485030777458673
Greater London,3,4,35-39,50-54,0.049358778662008246,0,0.13067647885156955
North East,3,4,35-39,50-54,0.0623731544285322,0,0.24536486372654354
North West,3,4,35-39,50-54,0.0364788581327577,0,0.1285234847195722
South East,3,4,35-39,50-54,0.10194552142129563,0.01835868481261765,0.2172894825470216
South West,3,4,35-39,50-54,0.08403315777375782,0,0.19931685023961576
West Midlands,3,4,35-39,50-54,0.061810267669119096,0,0.1679053524552585
Yorkshire and the Humber,3,4,35-39,50-54,0.07707296726340247,0,0.23451762785861782
East Midlands,3,4,35-39,55-59,0.05950746737055148,0,0.18753454314810206
East of England,3,4,35-39,55-59,0.09941400240580461,0,0.24692763514425675
Greater London,3,4,35-39,55-59,0.030478447436449063,0,0.0923378894611718
North East,3,4,35-39,55-59,0.047398658170958535,0,0.26988129742006206
North West,3,4,35-39,55-59,0.041036693165855904,0,0.12600360045197415
South East,3,4,35-39,55-59,0.09944870896479253,0.01896096955551194,0.21014714306802482
South West,3,4,35-39,55-59,0.0663236066504854,0,0.18677637556980306
West Midlands,3,4,35-39,55-59,0.05058854383061159,0,0.1750374555368458
Yorkshire and the Humber,3,4,35-39,55-59,0.05702223611235529,0,0.19588581065057903
East Midlands,3,4,35-39,60-64,0.032477320790182354,0,0.11148851319824299
East of England,3,4,35-39,60-64,0.08311295947306874,0,0.19266182226853343
Greater London,3,4,35-39,60-64,0.038020656846716426,0,0.14219722687127317
North East,3,4,35-39,60-64,0.01159128223879676,0,0.13965156229674291
North West,3,4,35-39,60-64,0.059538440622214736,0,0.16441048992335908
South East,3,4,35-39,60-64,0.08464474848018291,0,0.24486305813877643
South West,3,4,35-39,60-64,0.07587366069266713,0,0.20871170770825906
West Midlands,3,4,35-39,60-64,0.07930322875110864,0,0.2444607173397545
Yorkshire and the Humber,3,4,35-39,60-64,0.05996231378749745,0,0.1769117570391651
East Midlands,3,4,35-39,65-69,0.058918796501468695,0,0.24999987253172717
East of England,3,4,35-39,65-69,0.11371594364424675,0,0.41692044538734535
Greater London,3,4,35-39,65-69,0.016750624786041286,0,0.0738510978943671
North East,3,4,35-39,65-69,0.026216283756075053,0,0.166667371008729
North West,3,4,35-39,65-69,0.09770494756297946,0,0.3811508282306029
South East,3,4,35-39,65-69,0.053564196159924735,0,0.15220326184876373
South West,3,4,35-39,65-69,0.056925344247440404,0,0.1900498916341889
West Midlands,3,4,35-39,65-69,0.010915773684705015,0,0.0588259221155035
Yorkshire and the Humber,3,4,35-39,65-69,0.028672781580565767,0,0.11033335726746266
East Midlands,3,4,35-39,70-74,0.051672749309665054,0,0.2499974882841575
East of England,3,4,35-39,70-74,0.14604739006651857,0,0.6334736316138229
Greater London,3,4,35-39,70-74,0.015285906478699395,0,0.07064032984101618
North East,3,4,35-39,70-74,0.018094934665908773,0,0.12500100708097375
North West,3,4,35-39,70-74,0.07136221355385511,0,0.33332936251940937
South East,3,4,35-39,70-74,0.038056947985474425,0,0.12408508133282518
South West,3,4,35-39,70-74,0.04468714738102444,0,0.14882423222707078
West Midlands,3,4,35-39,70-74,0.012629382461846033,0,0.06329014460707298
Yorkshire and the Humber,3,4,35-39,70-74,0.045799472197469916,0,0.15983773501257154
East Midlands,3,4,35-39,75+,0.07252977348870851,0,0.32687351754573635
East of England,3,4,35-39,75+,0.07697101862343313,0,0.3439065665862199
Greater London,3,4,35-39,75+,0.02709617861512102,0,0.10527213595129946
North East,3,4,35-39,75+,0.23455329511041997,0,1.2262220119450693
North West,3,4,35-39,75+,0.10197478206253276,0,0.3833106048146975
South East,3,4,35-39,75+,0.05535221538664742,0,0.16951646520567587
South West,3,4,35-39,75+,0.038659702065471695,0,0.17431497609654356
West Midlands,3,4,35-39,75+,0.011292564555756867,0,0.09843675254904635
Yorkshire and the Humber,3,4,35-39,75+,0.07749398472270072,0,0.2771291460872751
East Midlands,3,4,40-44,0-4,0.05648539592377681,0,0.24736832299607478
East of England,3,4,40-44,0-4,0.056003507512723705,0,0.24096402517389587
Greater London,3,4,40-44,0-4,0.041290164188804566,0,0.1657137398067282
North East,3,4,40-44,0-4,0.014459437744743486,0,0.1666666866145224
North West,3,4,40-44,0-4,0.06549668164799921,0,0.39552031872179383
South East,3,4,40-44,0-4,0.06633847510554335,0,0.19300668520216568
South West,3,4,40-44,0-4,0.03567440996794922,0,0.11328585282776289
West Midlands,3,4,40-44,0-4,0.016952065417015834,0,0.09532669127842677
Yorkshire and the Humber,3,4,40-44,0-4,0.019839610179069034,0,0.13477921120131803
East Midlands,3,4,40-44,5-9,0.053216236868960376,0,0.17420233998957796
East of England,3,4,40-44,5-9,0.0937580540143032,0,0.23617030842670866
Greater London,3,4,40-44,5-9,0.04452111307325795,0,0.11909419380804145
North East,3,4,40-44,5-9,0.3107681723439694,0,2.0015755244402103
North West,3,4,40-44,5-9,0.14059446961475927,0,0.7386266699502738
South East,3,4,40-44,5-9,0.1242658492733703,0,0.32210979104368365
South West,3,4,40-44,5-9,0.10363975490346015,0,0.26840903228424545
West Midlands,3,4,40-44,5-9,0.03695574043165011,0,0.13161136985972613
Yorkshire and the Humber,3,4,40-44,5-9,0.0798039921405921,0,0.2663657044973307
East Midlands,3,4,40-44,10-14,0.060979454537553275,0,0.1839858353429719
East of England,3,4,40-44,10-14,0.09256918254040632,0,0.2846478136979264
Greater London,3,4,40-44,10-14,0.05769419875349902,0,0.15813035661132627
North East,3,4,40-44,10-14,0.16882199854764887,0,1.10000032707781
North West,3,4,40-44,10-14,0.08150422359434024,0,0.416964390865763
South East,3,4,40-44,10-14,0.14900474875519,0.02896294747546128,0.3122194856527163
South West,3,4,40-44,10-14,0.10534766424715719,0,0.37132879424130577
West Midlands,3,4,40-44,10-14,0.02811458360408042,0,0.14527411322403708
Yorkshire and the Humber,3,4,40-44,10-14,0.045113334821651994,0,0.15444127516789066
East Midlands,3,4,40-44,15-19,0.05596273458618156,0,0.18538471578975638
East of England,3,4,40-44,15-19,0.07326083644899328,0,0.1929800423687611
Greater London,3,4,40-44,15-19,0.026069463927485187,0,0.0838412302279343
North East,3,4,40-44,15-19,0.10261046876966722,0,0.6504171107034854
North West,3,4,40-44,15-19,0.04706232609783449,0,0.18187636278745448
South East,3,4,40-44,15-19,0.06365855829604973,0,0.18574509401608635
South West,3,4,40-44,15-19,0.04673556163667294,0,0.15204437753688416
West Midlands,3,4,40-44,15-19,0.058229662769793814,0,0.18375218486357342
Yorkshire and the Humber,3,4,40-44,15-19,0.024838489737317896,0,0.11308568299682012
East Midlands,3,4,40-44,20-24,0.06385289132077823,0,0.21084684367086212
East of England,3,4,40-44,20-24,0.06277188629885101,0,0.16666741561469497
Greater London,3,4,40-44,20-24,0.04702146803126273,0,0.13191592747101955
North East,3,4,40-44,20-24,0.09298447417813373,0,0.4866927889148886
North West,3,4,40-44,20-24,0.027443702937150132,0,0.12559278624109838
South East,3,4,40-44,20-24,0.06821591316872463,0,0.16668870434835953
South West,3,4,40-44,20-24,0.18312473206890925,0,0.5906966381610842
West Midlands,3,4,40-44,20-24,0.02596440110433623,0,0.1090737116669354
Yorkshire and the Humber,3,4,40-44,20-24,0.07154245018996551,0,0.2648157811907338
East Midlands,3,4,40-44,25-29,0.07954801266403157,0,0.28769279836502243
East of England,3,4,40-44,25-29,0.0822632605359204,0,0.2081523456153101
Greater London,3,4,40-44,25-29,0.05981616394515354,0,0.15966658867121708
North East,3,4,40-44,25-29,0.06747101508292495,0,0.3571432524558036
North West,3,4,40-44,25-29,0.07139070975956724,0,0.19597858941505328
South East,3,4,40-44,25-29,0.10226296555429783,0.0192307692678633,0.2249639449458498
South West,3,4,40-44,25-29,0.07486022524234011,0,0.1997143809845564
West Midlands,3,4,40-44,25-29,0.08806853511752186,0,0.24552228629645886
Yorkshire and the Humber,3,4,40-44,25-29,0.08152014264871599,0,0.262981591647318
East Midlands,3,4,40-44,30-34,0.10669714512602108,0,0.2521705493198842
East of England,3,4,40-44,30-34,0.1305020181016949,0.023520880298504965,0.2682285716722588
Greater London,3,4,40-44,30-34,0.11904632088334127,0.02000558625809107,0.2721515713761913
North East,3,4,40-44,30-34,0.13350536893475007,0,0.6313927652030861
North West,3,4,40-44,30-34,0.06699961504610312,0,0.20813323043786797
South East,3,4,40-44,30-34,0.1282205936032445,0.02222355990099555,0.2782134399383217
South West,3,4,40-44,30-34,0.1485290646828345,0,0.38445203477149753
West Midlands,3,4,40-44,30-34,0.08296202701524437,0,0.21723072688937806
Yorkshire and the Humber,3,4,40-44,30-34,0.06174133159427444,0,0.2185599202061708
East Midlands,3,4,40-44,35-39,0.1417316923009113,0,0.3603995652286165
East of England,3,4,40-44,35-39,0.20144308338653683,0.03329915910237375,0.47699988144129724
Greater London,3,4,40-44,35-39,0.13503348234365625,0.028068827637244033,0.2916024753913604
North East,3,4,40-44,35-39,0.13733052784568345,0,0.66666689809957
North West,3,4,40-44,35-39,0.08679118325874657,0,0.23451383061865688
South East,3,4,40-44,35-39,0.1728452232035714,0.0469166202899949,0.3385809410564613
South West,3,4,40-44,35-39,0.1518029142811714,0.02861477751418426,0.32169617222027924
West Midlands,3,4,40-44,35-39,0.09265615808036817,0,0.24032670056534433
Yorkshire and the Humber,3,4,40-44,35-39,0.1053121748932225,0,0.2919533606146659
East Midlands,3,4,40-44,40-44,0.14973522429635067,0.02631578959656885,0.341274054127757
East of England,3,4,40-44,40-44,0.135220959483362,0.02630722850932539,0.27377836556948193
Greater London,3,4,40-44,40-44,0.112861870554105,0.019980769243673098,0.2578752902416831
North East,3,4,40-44,40-44,0.2926311667532191,0,1.289548417341744
North West,3,4,40-44,40-44,0.12415472779502731,0,0.3076116673399926
South East,3,4,40-44,40-44,0.17001626291832433,0.0537318544316849,0.31578114830259507
South West,3,4,40-44,40-44,0.1701529353557136,0.030882913292473717,0.35646416788381136
West Midlands,3,4,40-44,40-44,0.1296177523123352,0,0.3116069462779303
Yorkshire and the Humber,3,4,40-44,40-44,0.15245450589332857,0,0.40011423277241537
East Midlands,3,4,40-44,45-49,0.12573659918865085,0,0.3089267667542483
East of England,3,4,40-44,45-49,0.12004493067563535,0.020555892259067225,0.26266602948020257
Greater London,3,4,40-44,45-49,0.12512315641881508,0.02272727272727275,0.2927892697140584
North East,3,4,40-44,45-49,0.12532029066457656,0,0.69999999697257
North West,3,4,40-44,45-49,0.12505705565417408,0,0.3097313126015604
South East,3,4,40-44,45-49,0.1609948778332303,0.04754865101720098,0.33119501154909753
South West,3,4,40-44,45-49,0.10046344722089054,0,0.2276254809099875
West Midlands,3,4,40-44,45-49,0.12898122263954714,0,0.3329466653883939
Yorkshire and the Humber,3,4,40-44,45-49,0.10438021361289315,0,0.3469363696760489
East Midlands,3,4,40-44,50-54,0.0994332076212233,0,0.22773718034979404
East of England,3,4,40-44,50-54,0.10428633849441643,0.018518518519301,0.23480728138508278
Greater London,3,4,40-44,50-54,0.07555531000525027,0,0.20021268586524435
North East,3,4,40-44,50-54,0.05455106995875352,0,0.3000001077416905
North West,3,4,40-44,50-54,0.07876308592969106,0,0.22708105758548086
South East,3,4,40-44,50-54,0.13782120857052485,0.03677544990398986,0.2703850970554671
South West,3,4,40-44,50-54,0.11346701821370157,0,0.2653706955974088
West Midlands,3,4,40-44,50-54,0.08224123812365,0,0.2149813346834908
Yorkshire and the Humber,3,4,40-44,50-54,0.09390934972899109,0,0.2882208824541646
East Midlands,3,4,40-44,55-59,0.0428050443043913,0,0.13525194045091768
East of England,3,4,40-44,55-59,0.08997988705298358,0,0.21377543159158027
Greater London,3,4,40-44,55-59,0.06415756005189592,0,0.21743635879095916
North East,3,4,40-44,55-59,0.041721364761510796,0,0.252202430165729
North West,3,4,40-44,55-59,0.07102192675382331,0,0.20000860418065605
South East,3,4,40-44,55-59,0.10959316042631259,0.01945477286132422,0.2364743676067205
South West,3,4,40-44,55-59,0.07644004309959698,0,0.19514211794294395
West Midlands,3,4,40-44,55-59,0.09588134995001807,0,0.2572079111918773
Yorkshire and the Humber,3,4,40-44,55-59,0.06465028659564623,0,0.22637194321745224
East Midlands,3,4,40-44,60-64,0.06464406520616092,0,0.1787487987535204
East of England,3,4,40-44,60-64,0.10027540023571543,0.02010206935532875,0.20628683158688044
Greater London,3,4,40-44,60-64,0.053703306402873116,0,0.17955789304492262
North East,3,4,40-44,60-64,0.039855354167804426,0,0.2711802564546456
North West,3,4,40-44,60-64,0.06977482147491035,0,0.21026306086359653
South East,3,4,40-44,60-64,0.10444024903372605,0.016660479100870786,0.2922389783591983
South West,3,4,40-44,60-64,0.0706224226149807,0,0.1915679739491655
West Midlands,3,4,40-44,60-64,0.0861765037871994,0,0.2775666261423538
Yorkshire and the Humber,3,4,40-44,60-64,0.06397534592472127,0,0.20253508882791257
East Midlands,3,4,40-44,65-69,0.04017821180457911,0,0.1333951554889821
East of England,3,4,40-44,65-69,0.044362543064795236,0,0.12500086538754465
Greater London,3,4,40-44,65-69,0.04089756139158836,0,0.21428645973047247
North East,3,4,40-44,65-69,0.2069677124532328,0,1.0711553924965096
North West,3,4,40-44,65-69,0.042647087096990936,0,0.1835529233596154
South East,3,4,40-44,65-69,0.05308640364630537,0,0.1472058602719326
South West,3,4,40-44,65-69,0.04938722532620839,0,0.1636374211639628
West Midlands,3,4,40-44,65-69,0.02308787494744797,0,0.11111114509278434
Yorkshire and the Humber,3,4,40-44,65-69,0.014495437040492132,0,0.08342012827537071
East Midlands,3,4,40-44,70-74,0.05353479254581197,0,0.16293338235668609
East of England,3,4,40-44,70-74,0.038592474519683596,0,0.11702535482524833
Greater London,3,4,40-44,70-74,0.04881798209197475,0,0.24152435674982103
North East,3,4,40-44,70-74,0.24344121812203345,0,1.611457272686327
North West,3,4,40-44,70-74,0.07816854874605259,0,0.40909132134556203
South East,3,4,40-44,70-74,0.05242488573277152,0,0.14217489265454422
South West,3,4,40-44,70-74,0.04508021275345362,0,0.1548669011996665
West Midlands,3,4,40-44,70-74,0.01856486500903515,0,0.10005786977927629
Yorkshire and the Humber,3,4,40-44,70-74,0.03395543495930792,0,0.14229126170779913
East Midlands,3,4,40-44,75+,0.05037149537906913,0,0.23574905549620767
East of England,3,4,40-44,75+,0.02178775200954364,0,0.10421438479674897
Greater London,3,4,40-44,75+,0.06084713976156428,0,0.29413972992094467
North East,3,4,40-44,75+,0.3968262521355783,0,1.9129995028544358
North West,3,4,40-44,75+,0.10226118046457808,0,0.3890863289992683
South East,3,4,40-44,75+,0.048735406800788264,0,0.15000680281062265
South West,3,4,40-44,75+,0.022850467803239564,0,0.1413770521111744
West Midlands,3,4,40-44,75+,0.013814551576717552,0,0.11511789668352333
Yorkshire and the Humber,3,4,40-44,75+,0.0844232328711259,0,0.31399173413567905
East Midlands,3,4,45-49,0-4,0.03869943854820888,0,0.22599682945851376
East of England,3,4,45-49,0-4,0.0698879877112398,0,0.2857442960337429
Greater London,3,4,45-49,0-4,0.046817357398999226,0,0.14200374085322767
North East,3,4,45-49,0-4,0.014686039083869364,0,0.14285719107831038
North West,3,4,45-49,0-4,0.03478613880407905,0,0.18998773367426622
South East,3,4,45-49,0-4,0.05750540224125912,0,0.20282457839793494
South West,3,4,45-49,0-4,0.03211435628237372,0,0.10493715798378722
West Midlands,3,4,45-49,0-4,0.017090483896090348,0,0.09365621286033368
Yorkshire and the Humber,3,4,45-49,0-4,0.028751733859840988,0,0.15001387660092563
East Midlands,3,4,45-49,5-9,0.041541309308212676,0,0.19236262613681107
East of England,3,4,45-49,5-9,0.052986103625143936,0,0.20001014652423002
Greater London,3,4,45-49,5-9,0.035455594680746216,0,0.10903450450688378
North East,3,4,45-49,5-9,0.003406871162130708,0,0.0555555558815
North West,3,4,45-49,5-9,0.03233213633921285,0,0.11717645418432732
South East,3,4,45-49,5-9,0.03575187824960017,0,0.12935262656504845
South West,3,4,45-49,5-9,0.04455300908713546,0,0.13180183685172217
West Midlands,3,4,45-49,5-9,0.0550421954078765,0,0.2222225352106618
Yorkshire and the Humber,3,4,45-49,5-9,0.030880269340241448,0,0.1484997088442283
East Midlands,3,4,45-49,10-14,0.0625547777578572,0,0.31047570717538675
East of England,3,4,45-49,10-14,0.08817920000686022,0,0.277963347259729
Greater London,3,4,45-49,10-14,0.04940268899073602,0,0.1363043991364188
North East,3,4,45-49,10-14,0.02161452249383015,0,0.15016747942079212
North West,3,4,45-49,10-14,0.036152212278797384,0,0.1450190871045507
South East,3,4,45-49,10-14,0.09727819257899366,0,0.2714481590353685
South West,3,4,45-49,10-14,0.06016286156765302,0,0.20239156665031785
West Midlands,3,4,45-49,10-14,0.05812761749269558,0,0.22241633469924751
Yorkshire and the Humber,3,4,45-49,10-14,0.04429298356350584,0,0.16683656692835333
East Midlands,3,4,45-49,15-19,0.16326692596868353,0,0.833406821355861
East of England,3,4,45-49,15-19,0.16645910236897069,0,0.5000003504698894
Greater London,3,4,45-49,15-19,0.10542287806435253,0,0.29958638422349704
North East,3,4,45-49,15-19,0.022422569832495867,0,0.17778777357275952
North West,3,4,45-49,15-19,0.06445383856620675,0,0.23115306364551402
